daysince2010 Centre Grand'Anse L'Artibonite Nippes Nord Nord-Est Nord-Ouest Ouest Port-au-Prince Sud Sud-Est
2970 0 0 0 0 0 0 0 0 0 0 0
2971 0 0 0 0 0 0 0 0 0 0 0
2972 0 0 0 0 0 0 0 0 0 0 0
2973 0 0 0 0 0 0 0 0 0 0 0
2974 0 0.1926897 0 0 0 0 0 0.02630421 0.02630421 0.8708572 1.934072
2975 0.7296728 0.05255173 0.4530361 0.0508 0 0 0 1.052168 1.052168 1.016 0.3182651
2976 3.121891 0.01751724 1.13259 0.0508 0 0 0.01539394 1.742654 1.742654 0.03225397 0
2977 1.311564 0 0.5996066 0 0 0 0.1385455 1.361243 1.361243 0.2257778 0
2978 0 0 0 0 0 0 0 0.08548868 0.08548868 0 0
2979 0 0 0 0 0 0 0 0 0 0 0
2980 0 0 0 0 0 0 0 0 0 0 0
2981 0 0 0 0 0 0 0 0 0 0 0
2982 0 0 0 0 0 0 0 0 0 0 0
2983 0 0 0 0 0 0 0 0 0 0 0
2984 0 0 0 0 0 0 0 0 0 0 0
2985 0 0 0 0 0 0 0 0 0 0 0
2986 0 0 0 0 0 0 0 0 0 0 0
2987 0.2032 0 0 0 0 0 0 0.01972816 0.01972816 0 0
2988 0.04618182 0 0 0 0.631301 0 0 0 0 0 0
2989 0 0 0 0 0 0 0 0 0 0 0
2990 0 0 0 0 0 0 0 0 0 0 0
2991 0 0 0 0 0 0 0 0 0 0 0
2992 0 0 0 0 0 0 0 0 0 0 0
2993 0 0 0 0 0 0 0 0 0 0 0
2994 0 2.417379 0 0.9398 0 0 0 0 0 0 0.2448193
2995 0 0 0 0 0 0 0 0 0 0 0
2996 0.9236364 0.3853793 0.1732197 1.2192 0.1380971 0.04618182 0.1231515 0.6181489 0.6181489 0.01612698 0.2448193
2997 0 0 0 0 0 0 0 0.006576052 0.006576052 0 0
2998 0 0 0 0 0 0 0 0 0 0 0
2999 0 0 0.04663607 0 0 0 0 0 0 0 0
3000 1.126836 0.2277241 1.985364 0.254 1.06532 0.01539394 0.3232727 1.361243 1.361243 0.03225397 0.04896386
3001 2.623127 0.1926897 0.992682 0.6604 0 0 0 1.847871 1.847871 0 0.1346506
3002 0.1293091 0 0.3131279 0.4318 0.09864078 0 0.2001212 0.124945 0.124945 0.3547937 0.1346506
3003 0.02770909 0 0 0 0 0 0 3.353786 3.353786 4.741333 0
3004 0 0 0 0.0508 0 0 0 0.09864078 0.09864078 0.08063492 0.1224096
3005 0 0 0 0 0 0 0 0.124945 0.124945 0.08063492 0
3006 0 0 0 0 0 0 0.01539394 0 0 0.1773968 0
3007 0 0 0 0 0 0 0 0 0 0 0
3008 0 0 0 0 0 0 0 0 0 0 0
3009 0 0 0 0 0 0 0 0 0 0 0
3010 0 0 0 0 0 0 0 0 0 0 0
3011 0 0 0 0 0 0 0 0 0 0 0
3012 0.1847273 0.2977931 0.1332459 0.5334 0.2761942 0.508 0.6619394 0.3485308 0.3485308 0 0
3013 0.9975273 0 0.06662295 0 0 0 0 0.1446731 0.1446731 0 0
3014 0.01847273 0 0 0 0 0 0 0 0 0 0
3015 0 0 0 0 0 0 0 0 0 0 0
3016 0 0 0 0.4826 0.4142913 0 0 0 0 0 0.09792771
3017 0.07389091 0 0 0 0 0 0.01539394 0 0 0 0
3018 0 0 0 0 0 0 0 0 0 0 0
3019 0.2124364 0 0 0 0.09864078 0 0.09236364 0.1907055 0.1907055 0 0
3020 0 1.33131 0 0 0 0 0.01539394 0.03288026 0.03288026 0 0
3021 0.3140364 0 0 0 0 0 0 0.03288026 0.03288026 0 0
3022 4.230255 0.1576552 0.3131279 0.0762 0.1380971 0 0.1385455 1.985968 1.985968 0.06450794 0.5018795
3023 6.834909 1.051035 2.218544 0.0762 0 0 0.01539394 1.334939 1.334939 0 0.6242892
3024 0.4987637 3.485931 0.2065312 0 0 0 0.1693333 0.5260842 0.5260842 0 0
3025 0.6003637 0.03503448 0.06662295 0 0 0 0.09236364 0 0 0 0
3026 0.02770909 1.681655 0.03997377 0 0 0.4310303 0.1231515 0.2367379 0.2367379 0 0.02448193
3027 1.708727 0.01751724 0.006662295 0.1524 0.01972816 0 0.1385455 2.06488 2.06488 1.725587 0
3028 4.396509 0 2.451725 0 1.459884 0.1847273 0.9236364 5.438395 5.438395 0.1128889 0
3029 6.677891 0.2452414 3.650938 0.0508 8.226641 1.416242 7.496849 0.01972816 0.01972816 0 0
3030 8.654473 7.760138 1.439056 0.4826 10.04163 0.1077576 3.802303 1.31521 1.31521 0 0.03672289
3031 12.51527 2.34731 9.900171 1.4478 9.706252 0.4310303 6.234546 5.149049 5.149049 0.03225397 0.09792771
3032 20.09833 10.82566 3.07798 5.9944 13.21786 5.064606 10.62182 8.233217 8.233217 0.2902857 0.9915181
3033 1.283855 0.5255173 0 0.2794 0 0 0 0.5589644 0.5589644 0.2902857 2.497157
3034 0.2863273 10.47531 0.03331148 10.5918 0.9074952 0 0.6465455 7.680829 7.680829 2.548064 5.141205
3035 2.225964 2.294759 0.006662295 1.6764 2.367379 0 1.508606 2.31477 2.31477 0.2580318 0.09792771
3036 0.4433455 0 0.01332459 0 0.1380971 0 0.4310303 0 0 0 0
3037 2.207491 6.849242 0.2331803 2.7432 0.3156505 0 0 1.525644 1.525644 0.9514921 1.51788
3038 0.2678546 0 0.04663607 0.0508 0.01972816 0 0.0769697 0.0131521 0.0131521 0 0
3039 2.983345 15.3451 0.926059 5.715 1.676893 0.8466667 3.017212 1.137657 1.137657 0 0.01224096
3040 0.3786909 3.223172 0.4596984 2.8194 0.1775534 0.2309091 0.3386667 0.3222265 0.3222265 0.09676191 0.06120482
3041 1.874982 0.03503448 0.1665574 2.4384 0 0 0.2309091 2.518628 2.518628 0.8063492 0.1101687
3042 11.31455 4.834759 13.07142 0.2794 9.430058 15.4863 11.37612 4.182369 4.182369 0.3547937 0.4406747
3043 17.62298 29.58662 17.29532 9.1948 2.485748 33.32788 7.26594 31.2757 31.2757 13.61117 16.63547
3044 20.828 21.65131 24.34403 50.6222 24.00917 28.43261 17.16424 54.48917 54.48917 60.84711 30.40655
3045 25.28916 30.79531 23.48459 48.641 25.88334 34.71333 20.87418 48.16958 48.16958 43.15581 21.21359
3046 6.040582 54.37352 6.728918 89.7382 8.56202 4.602788 10.68339 7.779469 7.779469 1.419175 45.87913
3047 3.888509 6.516414 2.798164 1.0668 3.412971 1.216121 4.818303 1.808414 1.808414 1.306286 3.831422
3048 6.188364 0.01751724 1.459043 0 1.834718 0.03078788 2.278303 0 0 0 0
3049 5.043055 0.1751724 0.7261902 0 0.2170097 0.7389091 1.44703 0.05918447 0.05918447 0.1451429 0
3050 4.322618 0.05255173 0.5329836 0 0.05918447 0.03078788 1.493212 0.1512492 0.1512492 0 0.01224096
3051 0 0.07006897 0 0 0 0 0 0 0 0 0
3052 0 0 0 0 0 0.1077576 0 0 0 0 0
3053 0.6280727 0.7357242 1.185889 0 4.221825 0.9544243 2.863273 0.1907055 0.1907055 0 0
3054 1.524 7.830207 4.050676 0.3048 1.49934 2.940243 5.480243 0.1183689 0.1183689 0 0.1346506
3055 2.096655 0 0.1932066 0 2.150369 0.1231515 1.785697 7.424363 7.424363 2.064254 0.03672289
3056 2.660073 2.382345 0.4796853 0.1016 1.341515 0.7235152 0.4618182 0.7036376 0.7036376 0 0.07344579
3057 3.740727 1.769241 1.912079 0.7112 1.479612 0.1385455 2.878667 0.9403754 0.9403754 0.2257778 0.4896386
3058 0.6003637 21.37103 0.4330492 2.8702 0.1380971 1.323879 0.2001212 7.575612 7.575612 3.53181 2.325783
3059 2.835564 7.076966 1.672236 2.413 0 0.09236364 0 0.1841295 0.1841295 0.4676826 4.272096
3060 12.32131 7.62 4.457075 11.9634 0 0.8928485 0.3694546 10.3244 10.3244 7.547429 1.285301
3061 0.3786909 5.693104 0.5996066 0.0762 0 0 0 0.7430939 0.7430939 0.01612698 0.7956627
3062 0.1477818 1.891862 0.1265836 0.8128 0 0 0 0 0 0 0.354988
3063 0.6373091 0.3853793 0.766164 0 0.6510291 2.309091 1.169939 0.9864078 0.9864078 0.9192381 0.1836145
3064 0.4525818 0.3153104 0.03331148 0 0.1380971 0 0.9544243 0.3485308 0.3485308 0 0
3065 0.6465455 0.2802759 0.01998689 0 0.4734757 0.7081212 0.9236364 0 0 0 0
3066 0.4248727 16.93917 1.505679 18.1864 4.300738 3.617576 6.01903 1.49934 1.49934 0 5.214651
3067 0.508 9.284138 0.5396459 31.9278 0 1.739515 0.2924849 4.754485 4.754485 4.451048 10.84549
3068 6.326909 12.8051 4.303843 5.6388 0 2.447636 0.4002424 9.081528 9.081528 4.273651 2.913349
3069 2.558473 0.6131035 0.8527738 0 0 0 0 2.196401 2.196401 0.1773968 0.08568675
3070 3.731491 0 0.2664918 3.1242 0.631301 0 0 3.544492 3.544492 0.4354286 1.872868
3071 2.447636 0.01751724 2.518348 0 0.2170097 0 1.693333 4.793942 4.793942 0.9031111 0
3072 0.8774546 0 0.5396459 0 0 0 0 2.117489 2.117489 0.01612698 0
3073 0.4156364 1.366345 0 0.0254 0 0.04618182 0.3848485 0.006576052 0.006576052 0 0.01224096
3074 0.009236364 0 0.5929443 0 0 0 0 0 0 0 0
3075 0 0 0.3064656 0 0.3353787 0.246303 1.062182 0.03288026 0.03288026 0 0
3076 0 0 0 0 0 0 0.03078788 0 0 0 0
3077 3.768436 31.26828 3.024682 16.3576 0.03945631 0.1539394 0.4464242 12.15912 12.15912 13.25638 18.2268
3078 3.057236 4.712138 1.865443 0.7874 12.3301 3.294303 3.325091 0.2827702 0.2827702 0.2419048 2.032
3079 3.029527 12.84014 0.926059 5.1054 1.06532 0.7543031 1.385455 3.978511 3.978511 0 0.7466988
3080 1.126836 3.818759 0.08660984 0.4064 0 0.06157576 0 0.5918447 0.5918447 0.03225397 0.1836145
3081 10.34473 27.97503 17.56181 22.5044 5.859262 10.83733 16.91794 11.70537 11.70537 4.676825 13.29369
3082 8.469746 16.92166 17.74169 12.9286 13.27705 19.0423 18.59588 15.70361 15.70361 6.918476 12.28993
3083 2.198255 25.99559 1.012669 2.5146 1.440155 0.1231515 0.3694546 1.24945 1.24945 0.9353651 12.53475
3084 0.09236364 0 1.312472 0 0.1578252 0 0.6773334 0 0 0 0
3085 2.586182 0 2.098623 0 3.551068 0 2.247515 0 0 0 0
3086 2.004291 11.33366 1.032656 1.0922 0 0 0 0.9206473 0.9206473 0 2.79094
3087 4.304145 0.2977931 0 0 0 0 0 0.0131521 0.0131521 0 0
3088 20.44007 0.01751724 2.824813 0 0.1183689 0 0.1539394 10.88337 10.88337 4.176889 0.06120482
3089 16.41302 15.97572 1.94539 13.6906 10.71239 0.4618182 8.774546 16.47301 16.47301 7.353905 7.919904
3090 9.568873 0.9634483 7.448446 0 3.925903 0.4310303 1.939636 6.332738 6.332738 0.7740953 0
3091 5.929746 2.995448 2.491698 0.1524 15.56551 2.478424 8.605212 2.978952 2.978952 0 0
3092 39.90109 20.44262 15.68304 6.8834 13.61243 8.266546 16.44073 7.733437 7.733437 1.886857 4.088482
3093 1.7272 0.03503448 1.232525 0 1.696621 0.1385455 0.1539394 1.006136 1.006136 0.3386667 0
3094 30.32298 14.41669 18.55449 0.0254 44.01351 9.528849 25.47697 3.919327 3.919327 0.01612698 0.7466988
3095 0.009236364 0.8583449 0.04663607 0.762 0.6115728 0.2770909 0.3386667 0.124945 0.124945 0 0
3096 0.7943273 1.243724 0.09327213 0 0 0 0 3.860142 3.860142 4.112381 0
3097 0.3232727 3.188138 0.9327213 7.0358 0.07891262 0 0 7.864958 7.864958 4.047873 1.003759
3098 11.44385 0 1.465705 0 0.1578252 0.06157576 0.2155152 0.256466 0.256466 0.09676191 0.09792771
3099 9.993746 9.249104 8.281233 4.572 0 0.5849697 0 8.798757 8.798757 1.967492 9.388819
3100 0.9051637 0.2627586 0.1598951 0 2.485748 0.9236364 2.54 4.872854 4.872854 0.4515556 0
3101 2.586182 8.425793 1.552315 2.8702 0.1380971 0.06157576 0.3694546 3.366939 3.366939 0.3064127 0.7466988
3102 6.8072 1.488966 1.385757 0 1.223146 0 0 1.045592 1.045592 0.03225397 0
3103 3.205018 1.453931 0.1532328 1.397 0.09864078 0.06157576 0.2155152 1.459884 1.459884 0.1935238 2.166651
3104 4.424218 4.239172 0.5596328 0.0254 6.017087 0 4.464243 0.4734757 0.4734757 0 0
3105 0.2493818 0 0.1732197 0.1524 0 0 0 0.02630421 0.02630421 0 0
3106 2.207491 0 0.2131934 0 0 0 0 2.676453 2.676453 0.8869841 0
3107 1.191491 0.2102069 0.3264525 0.2794 8.068816 0 0.01539394 0.1578252 0.1578252 0.03225397 1.052723
3108 2.7432 11.89421 17.84829 2.3622 1.953087 10.9143 15.27079 2.426563 2.426563 0.2257778 5.300337
3109 0.6465455 0 0.3930754 0 0 0 0 0.006576052 0.006576052 0 0
3110 1.348509 4.992414 0.9660328 5.5118 3.551068 0 0.3694546 0.8943431 0.8943431 0 4.467952
3111 0.6003637 1.804276 2.251856 1.0414 20.26082 10.77576 12.77697 0.4471715 0.4471715 0.2257778 0.01224096
3112 0 0 0 0 0 0 0 0 0 0 0
3113 0 0 0 0.9652 0 0 0 0.4340194 0.4340194 0.03225397 0
3114 0 0.5255173 0.3930754 0 0.03945631 0.1231515 0 0.03288026 0.03288026 0 0.1101687
3115 4.784436 0.07006897 8.048053 0 1.420427 0.0769697 1.44703 1.236298 1.236298 0.06450794 0
3116 5.366327 2.925379 4.290518 0.6096 7.930719 1.585576 14.9783 1.196841 1.196841 0.2902857 0.4651566
3117 19.90436 9.774621 30.84643 0.381 12.54711 0.8004849 13.11564 11.50809 11.50809 0.03225397 0.342747
3118 9.910618 3.170621 1.598951 0.0762 9.272233 0.2155152 3.294303 1.834718 1.834718 0.1451429 0.04896386
3119 16.52385 7.479862 4.863475 1.143 4.655845 0 0.01539394 1.170537 1.170537 0.5805714 1.65253
3120 4.608945 2.592552 6.522387 0.762 0.09864078 0 0.01539394 1.06532 1.06532 0 1.970795
3121 0.2309091 0.6306207 0.05996066 1.1176 0 1.677939 0.0769697 0.006576052 0.006576052 0 0.1836145
3122 7.481455 5.325241 9.300564 3.9624 3.925903 0.3232727 2.216727 1.367819 1.367819 0 0.5018795
3123 17.03185 8.338207 10.57306 23.4696 4.320466 0.7235152 1.400849 15.8154 15.8154 1.951365 7.197687
3124 2.318327 7.725104 2.964721 1.6256 0.9666796 3.078788 0.3540606 0.6773334 0.6773334 0.03225397 2.54612
3125 0.3417455 3.083035 0.6462426 2.5908 0 0.7543031 0.09236364 1.611133 1.611133 0.1935238 0.342747
3126 0 10.19503 0 5.2324 0.1972816 0.3694546 0.03078788 0.24989 0.24989 0 0.2203374
3127 0 0.6131035 1.425731 0 0.2959223 2.155152 0.6773334 0.1446731 0.1446731 0 0
3128 9.661236 19.53172 6.016053 10.8204 4.932039 0.03078788 1.985818 28.13893 28.13893 18.62667 13.61195
3129 21.16051 3.030483 15.88957 5.5372 15.32878 0.8620606 11.76097 9.331418 9.331418 1.919111 1.823904
3130 2.290618 8.671035 5.256551 2.8194 0.887767 5.711152 2.10897 5.050408 5.050408 2.709333 6.120482
3131 1.773382 1.016 2.35179 0.635 2.584388 0.8158788 1.139152 3.722045 3.722045 1.225651 0.02448193
3133 13.07869 0.5430345 14.91022 5.461 7.06268 5.880485 9.713576 15.76937 15.76937 1.644952 2.301301
3134 10.71418 0.08758621 14.36391 0 2.801398 1.44703 6.619394 5.56334 5.56334 0.2419048 0.03672289
3135 1.496291 4.834759 0.05996066 6.5278 0 0 0 6.464259 6.464259 3.20927 4.529157
3136 0.009236364 0.05255173 0 0.1524 0 0 0 2.742214 2.742214 1.403048 0.1713735
3137 15.65564 22.52717 15.72302 5.6388 1.834719 0 0.8620606 19.95832 19.95832 3.015746 18.72867
3138 5.227782 4.76469 12.61839 1.4732 12.48792 7.650788 23.01394 2.78167 2.78167 0 0
3139 0 0 1.805482 0 0.7891262 0.1539394 4.341091 0.9601036 0.9601036 0.1451429 0
3140 3.241964 0 0.4796853 0 0 0 0 0.09206473 0.09206473 0 0
3141 5.403273 0 0.5662951 0.2286 0 0 0.1385455 2.051728 2.051728 0.09676191 0
3142 24.39324 20.35503 16.67572 30.7848 19.41251 5.264727 10.82194 22.64135 22.64135 6.112127 20.83412
3143 5.310909 2.172138 3.231213 9.2964 9.528699 1.000606 15.76339 1.433579 1.433579 0.1290159 1.836145
3144 20.00596 0.7182069 17.50851 1.1176 33.43922 15.40933 22.6137 8.535715 8.535715 0.06450794 0.01224096
3145 2.974109 0.4028966 1.685561 5.461 0 0 0 5.076712 5.076712 1.773968 12.11855
3146 4.461164 2.907862 5.096656 0.0254 0.6707573 5.403273 0 1.992544 1.992544 0.01612698 0.2203374
3147 14.09469 0 11.6257 5.0038 11.89608 0 4.464243 6.681269 6.681269 0.2741587 0.5141205
3148 5.920509 3.713655 0.6462426 2.286 0 0.01539394 0 1.058744 1.058744 0.01612698 4.198651
3149 2.863273 9.108966 11.81891 3.8862 10.16 15.42473 12.85394 0.4997799 0.4997799 0 0.7222169
3150 16.11745 10.59793 19.5605 1.6256 13.94781 8.004849 12.79236 9.91011 9.91011 1.145016 5.398265
3151 2.253673 11.14097 1.505679 2.7432 0.2170097 0.01539394 0.3694546 0.631301 0.631301 0 6.242892
3152 5.3848 0.7532414 13.79095 0.4064 0.1183689 0.1847273 0.04618182 3.669437 3.669437 0.2419048 0.07344579
3153 28.15244 3.048 25.76976 10.1346 17.77507 8.004849 15.10145 12.06706 12.06706 1.564317 2.325783
3154 3.472873 1.751724 4.830164 0 0.4340194 3.001818 5.126182 1.433579 1.433579 0.01612698 0
3155 12.03498 0.9108966 11.98547 0 14.9934 0.8158788 10.29855 0.9601036 0.9601036 0 0
3156 3.325091 1.453931 0.6662295 0.0254 0.3353787 0.04618182 0.01539394 0.6707573 0.6707573 0 0.07344579
3157 10.48327 8.373241 19.76703 0.2032 7.91099 1.339273 8.589818 1.46646 1.46646 0 0.4406747
3158 13.80836 26.18828 9.647003 21.844 0 1.616364 0 8.805333 8.805333 0.1612698 20.28328
3159 4.849091 0 13.42452 1.0922 0.1972816 11.16061 10.89891 1.045592 1.045592 0.5160635 0
3160 22.91542 3.766207 14.08409 0.1778 16.35464 10.16 4.356485 6.023663 6.023663 0.2257778 0.07344579
3161 26.29593 9.914759 11.43916 7.62 3.018408 3.556 3.140364 11.92896 11.92896 0.1128889 0.673253
3162 2.900218 8.338207 12.68501 13.7668 12.70493 12.26897 16.34836 27.97452 27.97452 15.69156 2.227855
3163 14.6304 10.38772 27.30209 5.3086 33.20249 26.89321 30.91103 9.305113 9.305113 1.112762 8.128
3164 4.128655 23.75338 9.427148 4.6482 2.367379 10.43709 8.328121 0.8680389 0.8680389 0.09676191 6.414265
3165 4.913746 4.519448 2.498361 0.1524 0 0 0.01539394 0.5984207 0.5984207 0 0.7466988
3166 0.4618182 0.6831724 0 1.27 0.01972816 0.0769697 0.246303 1.913631 1.913631 0.1612698 3.317301
3167 21.60385 5.482897 28.51462 0.9652 34.28753 4.49503 20.90497 3.971935 3.971935 0 2.631807
3169 2.447636 0.3328276 0.4463738 0.0762 1.440155 0 0 1.926783 1.926783 0.1612698 0.1224096
3170 6.206836 1.786759 2.911423 1.27 1.736078 0.9082425 0.4156364 7.87811 7.87811 0 0
3171 4.313382 3.135586 0.9793574 2.4638 1.025864 0.7235152 6.604 0.7167897 0.7167897 0 0.6242892
3172 1.016 12.40221 1.432393 6.477 0 0.8312728 0.09236364 4.129761 4.129761 11.7727 8.837976
3173 1.366982 0.3678621 1.232525 0.2032 0 0 0 5.675133 5.675133 1.741714 2.068723
3174 1.099127 3.976414 2.371777 11.8618 0 0.1847273 0 8.305554 8.305554 1.032127 3.80694
3175 1.366982 1.891862 3.151266 0.0762 2.268738 0.5387879 3.155758 0.9140712 0.9140712 0.3386667 0.01224096
3176 2.447636 0 2.125272 0.0508 0.01972816 3.325091 0.3078788 2.84743 2.84743 0.1451429 0
3177 0 0 0.9993443 0.508 0 0 0 5.214809 5.214809 1.596571 0.04896386
3178 11.46233 0.6831724 5.276538 0.9652 4.202097 0 1.308485 7.003495 7.003495 1.644952 6.120482
3179 18.91607 52.324 39.36084 43.942 11.97499 20.02752 31.12655 79.3861 79.3861 30.73803 66.71325
3180 7.499927 77.26855 11.0794 24.1554 3.412971 11.57624 14.65503 32.78819 32.78819 20.94895 26.09773
3181 9.864436 75.27159 6.842177 8.6614 7.240233 8.466667 6.01903 4.491443 4.491443 0.6773333 6.499952
3182 16.70858 0 8.467777 0 16.17709 0.3078788 17.21042 0.24989 0.24989 0 0
3183 6.363855 2.032 20.08016 2.3114 17.85398 6.881091 32.46582 6.990343 6.990343 4.160762 1.701494
3184 0.9513455 0.01751724 0.519659 0.0508 0.01972816 0.4926061 2.416849 0.124945 0.124945 0 0
3185 1.4224 0.2102069 0.3797508 0 38.70664 0.8312727 2.016606 5.786926 5.786926 0 4.614843
3186 12.88473 13.41821 19.34064 8.8138 11.26478 7.481455 7.235152 16.08502 16.08502 7.869968 17.79836
3187 7.850909 0.2277241 5.469744 11.5824 0.256466 0.03078788 0.769697 6.398498 6.398498 1.580444 2.803181
3188 0.3232727 1.734207 0 1.4986 0 0.03078788 0 4.787366 4.787366 1.080508 2.497157
3189 5.643418 15.48524 7.181954 4.318 19.39278 0 12.06885 12.48792 12.48792 8.224762 4.847422
3190 3.260436 0.01751724 1.025993 0 7.713709 1.370061 2.555394 0.1775534 0.1775534 0 0
3191 2.013527 4.817241 8.634334 4.2418 7.279689 0.8928485 15.03988 2.21613 2.21613 0.08063492 1.016
3192 0.8589818 0.5955862 0.9993443 1.5494 2.229282 0 2.047394 1.571676 1.571676 0.03225397 0.330506
3193 28.36487 37.88979 34.57065 27.9908 28.23099 11.54545 21.01273 32.60406 32.60406 29.33498 34.61745
3194 5.098473 10.35269 7.535056 16.256 4.004816 7.081212 4.14097 16.65714 16.65714 5.112254 6.414265
3195 32.1056 24.94455 19.88695 9.017 32.15689 4.941455 24.46097 11.66592 11.66592 4.967111 8.421783
3196 1.791855 24.62924 1.758846 8.5344 6.194641 0.9236364 3.463636 8.114848 8.114848 2.773841 5.410506
3197 8.340436 45.212 17.14209 40.894 27.61942 21.50533 26.84703 28.86229 28.86229 25.60965 33.11181
3198 39.30073 43.49531 35.6566 33.5026 13.43487 23.78364 14.20861 36.1091 36.1091 32.52813 37.01667
3199 20.36618 21.82648 14.56378 32.3596 31.80179 17.36436 48.67564 13.43487 13.43487 11.74044 22.60906
3200 15.93273 38.69559 5.896131 5.5372 7.91099 1.231515 17.0257 19.14946 19.14946 12.59517 20.01398
3201 40.03964 0.2102069 15.52315 5.8674 33.08412 5.526424 47.15164 17.50545 17.50545 9.547175 0.4896386
3202 15.94196 47.47172 11.47247 26.0604 35.13584 5.926667 21.47455 15.69046 15.69046 13.78857 38.82834
3203 20.71716 10.79062 20.84632 14.4526 9.114408 11.48388 15.97891 26.80399 26.80399 23.5454 19.92829
3204 3.048 14.6269 4.130623 13.3096 3.09732 2.817091 1.123758 11.3963 11.3963 11.12762 17.66371
3205 7.601527 8.636 0.4064 5.3848 1.775534 0.2309091 3.186546 18.65626 18.65626 23.65829 9.964145
3206 5.763491 0 7.388485 1.397 4.81367 1.924242 0.4002424 4.011392 4.011392 1.483683 4.553639
3207 5.200073 3.591035 5.343161 0.3302 2.78167 0 0.01539394 2.321346 2.321346 0.03225397 0.5508434
3208 1.745673 0 2.365115 0.254 4.103456 0 0.9544243 1.111353 1.111353 0.03225397 0.06120482
3209 6.308436 5.044966 6.775554 5.3594 0.01972816 0.1231515 0.4464243 6.990343 6.990343 1.241778 1.358747
3210 4.738255 2.750207 0.5063344 0.2032 0.4932039 0 0 2.794822 2.794822 0.1935238 0.8079036
3211 0 0.1051035 0 0.5588 0 0 0 0.4537476 0.4537476 0 1.346506
3212 0 0 0 0 0 0 0 0 0 0 0
3213 0 0 0 0 0 0 0 0 0 0 0
3214 0 0 0 0 0 0 0 0 0 0 0
3215 0 0 0 0 0 0 0 0.1907055 0.1907055 0 0
3216 0 0 0 0.1778 0 0 0 0.05260842 0.05260842 0 0.1346506
3217 0 0 0 0 0 0 0 0 0 0 0.01224096
3218 0 0 0 0 0 0 0 1.31521 1.31521 1.467556 0
3219 8.608291 0.2102069 0.2598295 0.3048 0 0 0.01539394 10.6269 10.6269 2.499683 0
3220 0.2955636 0.1051035 0 1.8542 0 0 0 1.071896 1.071896 0.6289524 0
3221 0 0 0 0.1524 0 0 0 0.08548868 0.08548868 0 0.3060241
3222 0 0.01751724 0 0.127 0 0 0 0.02630421 0.02630421 0 2.325783
3223 0.1108364 24.82193 0.05996066 23.6728 1.361243 7.558424 4.572 1.861023 1.861023 1.209524 4.920868
3224 5.920509 7.602483 1.765508 2.6416 0.7891262 2.693939 1.370061 6.964039 6.964039 0.1128889 1.358747
3225 0.8035637 0 0.1998689 0 0.05918447 0 0 0 0 0 0
3226 0.5357091 0.5430345 0.2331803 0.2032 0 0.01539394 0.06157576 0.8022783 0.8022783 1.935238 0.08568675
3227 0.09236364 0.508 0.4530361 2.5908 0 0 0 1.459884 1.459884 0.999873 0.5998072
3228 0.4987637 0 0.2798164 0.0508 0 0 0.1847273 0.6641813 0.6641813 0.09676191 0
3229 0.8682182 0 0.03997377 0 0.6707573 0 0.09236364 0.08548868 0.08548868 0.03225397 0
3230 0.01847273 0 0 0 0 0 0 0.4208673 0.4208673 0.1290159 0
3231 0 0.1926897 0 0 0 0 0 0 0 0 0.1346506
3232 1.209964 0.1401379 0.006662295 0.1524 0 0.01539394 0.2001212 0 0 0 0.06120482
3233 1.856509 0.1226207 0.02664918 0.0254 0.01972816 0 0.4002424 1.012712 1.012712 0 0.02448193
3234 0.02770909 0.03503448 0.006662295 0 0 0 0.01539394 0.9272233 0.9272233 0.2741587 0.1958554
3235 0.2309091 0 0.05329836 0 0 0 0 0.08548868 0.08548868 0 0
3236 0 0.3503448 0 0 0 0 0 0 0 0 3.060241
3237 0 0.3678621 0 0 0 0 0.01539394 0.2959223 0.2959223 0 0.3672289
3238 11.69324 2.995448 11.04609 1.6764 3.629981 1.339273 3.432849 4.938615 4.938615 3.854349 2.827663
3239 0.7943273 6.428828 2.898098 0 1.124505 2.894061 5.08 0.4997799 0.4997799 0 4.100723
3240 2.262909 3.153104 2.891436 0.6604 0.1578252 0.0769697 0 0.3222265 0.3222265 0 1.689253
3241 0 0.8408276 0 0 0.01972816 0 0 0.2104337 0.2104337 0 0.03672289
3242 0.1108364 0 0.2531672 0 0.03945631 0 0 0.6247249 0.6247249 0.2257778 0.354988
3243 0 0 0 0 0 0 0 0 0 0 0.01224096
3244 0 3.083035 0 0 0 0 0 0.0131521 0.0131521 0.01612698 0.2693012
3245 0 4.484414 0 0.4572 0.05918447 0 0.0769697 0.05918447 0.05918447 0 0.3794699
3246 0.2493818 1.699172 0.09993443 0.2794 0 0 0.01539394 0.2367379 0.2367379 0 0.08568675
3247 0.1570182 0 0.4663607 0.0254 0 0 0 0.1512492 0.1512492 0 0.1346506
3248 0 0.08758621 0 0 0.1972816 0 0 0.4142913 0.4142913 0 0
3249 0 0 0 0 0 0 0 0 0 0 0
3250 0 0 0 0 0 0 0 0 0 0 0
3251 0.009236364 0.1226207 0.1465705 0 0 0.2309091 0 0.1578252 0.1578252 0 0
3252 0 0 0 0 0 0 0 0 0 0 0
3253 0 0.4729655 0 1.27 0 0 0 0 0 0 0.1468916
3254 0 0.07006897 0 0.0254 0 0 0 0 0 0 0
3255 0 0 0 0 0 0 0 0 0 0 0
3256 0 0 0 0 0 0 0 0 0 0 0
3257 0 0 0 0 0 0 0 0 0 0 0
